Date,P/L,P/VPA,P/FCO,ROE,LC,LPA,VPA,Adj Close,IBOV,Resultado,Decisao,Empresa
2014-12-28,8.51,2.82,14.23,33.23,1.21,0.47,1.42,-0.2770843386151467,-0.12725097218067605,-0.14983336643447065,0,WHRL3
2015-12-28,13.68,1.56,-9.32,11.43,1.16,0.19,1.67,0.1119133389476088,0.3660085915364226,-0.2540952525888138,0,WHRL3
2016-12-28,14.33,1.78,3.74,12.25,1.19,0.21,1.69,0.7019655607998769,0.27801010337559795,0.423955457424279,1,WHRL3
2017-12-28,17.52,3.22,7.44,18.35,1.22,0.29,1.58,-0.047823834360524065,0.15032328996623123,-0.1981471243267553,0,WHRL3
2018-12-28,36.67,3.01,5.04,8.25,1.22,0.12,1.46,1.4741145498659605,0.3259526437357061,1.1481619061302544,1,WHRL3
2019-12-28,8.45,4.96,22.67,58.79,1.38,1.18,2.01,0.009516947397000264,0.02159884668852019,-0.012081899291519926,0,WHRL3
2020-12-28,14.94,5.48,6.57,36.94,1.16,0.47,1.28,-0.03994781629973221,-0.11916741564539568,0.07921959934566347,1,WHRL3
2011-12-28,-5.18,0.44,-3.98,-8.64,1.79,-0.55,6.41,0.021201689534659618,0.07814766335302648,-0.05694597381836686,0,TRIS3
2012-12-28,7.81,0.43,0.97,5.58,1.88,0.37,6.68,0.3017139117565706,-0.15889552434702714,0.4606094361035977,1,TRIS3
2013-12-28,9.29,0.48,0.71,5.13,2.14,0.42,8.2,-0.04405562580675548,-0.021885423371759583,-0.0221702024349959,0,TRIS3
2014-12-28,10.64,0.38,1.25,3.54,2.43,0.28,7.81,-0.1700168199905817,-0.12725097218067605,-0.042765847809905666,0,TRIS3
2015-12-28,10.77,0.37,4.37,3.5,2.58,0.26,7.48,0.09304694336795705,0.3660085915364226,-0.2729616481684656,0,TRIS3
2016-12-28,72.5,0.4,1.45,0.5,2.54,0.04,7.17,0.48117091663425926,0.27801010337559795,0.2031608132586613,1,TRIS3
2017-12-28,11.9,0.76,6.69,6.39,2.87,0.48,7.5,1.1321132041578985,0.15032328996623123,0.9817899141916673,1,TRIS3
2018-12-28,9.59,1.14,-30.6,11.98,2.59,0.49,4.11,2.8213800855514823,0.3259526437357061,2.4954274418157762,1,TRIS3
2019-12-28,20.4,2.61,64.22,12.81,3.15,0.75,5.86,-0.1972737348689474,0.02159884668852019,-0.21887258155746758,0,TRIS3
2020-12-28,10.88,1.52,-9.9,14.02,3.68,0.91,6.5,-0.48163045463146137,-0.11916741564539568,-0.3624630389860657,0,TRIS3
2011-12-28,14.22,2.93,8.82,20.57,0.7,1.92,9.33,0.16251675469039295,0.07814766335302648,0.08436909133736648,1,CMIG3
2012-12-28,6.46,2.29,8.85,35.47,0.84,3.39,9.57,-0.21543432115215844,-0.15889552434702714,-0.0565387968051313,0,CMIG3
2013-12-28,5.75,1.41,5.09,24.56,1.13,2.47,10.04,0.11369426060423549,-0.021885423371759583,0.13557968397599507,1,CMIG3
2014-12-28,5.54,1.54,4.65,27.79,0.65,2.49,8.96,-0.5028402486460675,-0.12725097218067605,-0.3755892764653914,0,CMIG3
2015-12-28,3.29,0.62,2.7,19.01,0.72,1.96,10.32,0.3241776423414744,0.3660085915364226,-0.04183094919494823,0,CMIG3
2016-12-28,29.19,0.77,8.18,2.58,0.72,0.27,10.27,-0.14195469844373032,0.27801010337559795,-0.41996480181932827,0,CMIG3
2017-12-28,91.57,0.61,2.58,0.68,0.64,0.07,10.56,1.3777696141742206,0.15032328996623123,1.2274463242079894,1,CMIG3
2018-12-28,14.05,1.22,-23.15,8.7,1.21,1.03,11.89,0.06475399314822239,0.3259526437357061,-0.2611986505874837,0,CMIG3
2019-12-28,7.29,1.43,11.16,19.68,1.28,2.14,10.89,0.16237837728267812,0.02159884668852019,0.14077953059415793,1,CMIG3
2020-12-28,7.74,1.27,2.58,16.39,1.6,1.89,11.51,0.31122290656489393,-0.11916741564539568,0.4303903222102896,1,CMIG3
2013-12-28,68.24,1.19,14.0,1.73,1.34,0.58,33.19,-0.17072996227049198,-0.021885423371759583,-0.1488445388987324,0,CSAN3
2014-12-28,40.07,0.94,11.75,2.35,1.34,0.72,30.57,-0.0801607196678169,-0.12725097218067605,0.04709025251285914,1,CSAN3
2015-12-28,15.37,0.82,5.51,5.32,1.54,1.64,30.78,0.5996827008879806,0.3660085915364226,0.23367410935155797,1,CSAN3
2016-12-28,15.02,1.44,6.95,9.6,1.96,2.54,26.5,0.12734916059323198,0.27801010337559795,-0.15066094278236597,0,CSAN3
2017-12-28,13.53,1.73,9.93,12.77,1.56,3.23,25.29,-0.1705850174258885,0.15032328996623123,-0.32090830739211973,0,CSAN3
2018-12-28,10.5,1.59,6.45,15.13,1.9,4.06,26.82,1.138693424550758,0.3259526437357061,0.812740780815052,1,CSAN3
2019-12-28,11.31,2.48,9.77,21.93,1.84,6.15,28.06,0.11652677845409709,0.02159884668852019,0.0949279317655769,1,CSAN3
2020-12-28,10.05,0.74,3.99,7.4,1.78,2.16,29.19,0.15325454253818482,-0.11916741564539568,0.2724219581835805,1,CSAN3
